# {'start_index': 50, 'dark_data_file': 'dark_2015-06-27.csv', 'end_index': 998, 'integration_time_us': 10000}
2.310837162806080016e+02,1.279344266051356434e-02
2.318877544995400797e+02,1.674915014894626589e-02
2.326917212762363363e+02,1.180409384849256775e-02
2.334956166061837735e+02,1.521286532789493245e-02
2.342994404848692795e+02,1.224100444197791411e-02
2.351031929077797713e+02,1.244036312710623642e-02
2.359068738704021939e+02,1.900511254045727724e-02
2.367104833682235210e+02,1.452313567254344059e-02
2.375140213967306408e+02,1.770036530269477812e-02
2.383174879514104987e+02,1.606238591958657203e-02
2.391208830277500113e+02,1.760581372148558102e-02
2.399242066212361237e+02,1.844035033065485191e-02
2.407274587273557813e+02,1.421004868165725264e-02
2.415306393415959008e+02,1.703938801056705671e-02
2.423337484594434272e+02,1.797230219901353385e-02
2.431367860763852491e+02,1.584252196802143908e-02
2.439397521879083683e+02,1.916146122894522852e-02
2.447426467894996449e+02,1.804222383575145375e-02
2.455454698766460524e+02,1.554790978803085796e-02
2.463482214448345360e+02,1.856208935794739084e-02
2.471509014895520124e+02,1.830733639557452150e-02
2.479535100062853985e+02,1.918668001067513548e-02
2.487560469905216110e+02,2.056486404948854041e-02
2.495585124377476518e+02,2.104470663996614588e-02
2.503609063434503810e+02,2.069001430687644055e-02
2.511632287031167721e+02,1.979367923785323169e-02
2.519654795122337134e+02,1.854115378025009836e-02
2.527676587662881786e+02,2.114538880430322232e-02
2.535697664607671129e+02,1.970488016054271901e-02
2.543718025911574045e+02,1.822171127806570395e-02
2.551737671529460272e+02,1.969168664271350386e-02
2.559756601416198691e+02,1.967485182007695441e-02
2.567774815526658472e+02,1.887086067729347796e-02
2.575792313815709917e+02,1.936100687954016991e-02
2.583809096238221059e+02,2.388247893627165608e-02
2.591825162749062770e+02,2.206881951326052776e-02
2.599840513303103080e+02,2.081156800576571680e-02
2.607855147855211158e+02,2.273310780689709668e-02
2.615869066360257875e+02,2.498923433518702650e-02
2.623882268773110695e+02,2.138742611804026611e-02
2.631894755048640491e+02,2.211273177216961650e-02
2.639906525141715292e+02,1.799840375039079773e-02
2.647917579007204836e+02,2.664335375736771178e-02
2.655927916599978857e+02,2.766869244326923896e-02
2.663937537874906525e+02,2.737920710842165622e-02
2.671946442786857006e+02,2.541544084352671470e-02
2.679954631290700036e+02,2.680578054306730768e-02
2.687962103341304783e+02,2.616464776945593221e-02
2.695968858893539846e+02,2.423776655664449178e-02
2.703974897902274961e+02,2.579050938751015556e-02
2.711980220322380433e+02,2.659416718458714607e-02
2.719984826108723723e+02,2.796974178034513855e-02
2.727988715216175706e+02,2.532903916047815965e-02
2.735991887599604979e+02,3.113586107090121624e-02
2.743994343213880143e+02,3.306539138109854808e-02
2.751996082013872638e+02,3.180533760829959422e-02
2.759997103954450495e+02,3.093594093237395787e-02
2.767997408990482313e+02,3.041132655093108789e-02
2.775996997076838397e+02,2.990654176918152926e-02
2.783995868168387915e+02,3.008038810200803007e-02
2.791994022220000033e+02,3.248131373124301530e-02
2.799991459186544489e+02,3.249146488826097634e-02
2.807988179022890449e+02,3.777103735632265230e-02
2.815984181683906513e+02,3.186701344270494174e-02
2.823979467124461848e+02,3.548728138029690060e-02
2.831974035299427896e+02,3.452193012432492464e-02
2.839967886163670983e+02,3.766222067559160669e-02
2.847961019672063685e+02,3.889842580506852610e-02
2.855953435779472898e+02,3.993485136783091194e-02
2.863945134440768356e+02,4.284336989783635308e-02
2.871936115610819797e+02,4.177332751394949306e-02
2.879926379244497525e+02,4.427732203231839192e-02
2.887915925296668433e+02,4.404180999587384987e-02
2.895904753722203395e+02,4.615303816761318761e-02
2.903892864475972146e+02,4.730056250687144498e-02
2.911880257512842718e+02,5.258815906557681025e-02
2.919866932787684846e+02,5.172783493429965879e-02
2.927852890255368834e+02,5.588275730750669884e-02
2.935838129870763282e+02,5.595426479657115287e-02
2.943822651588737358e+02,6.025139285438525089e-02
2.951806455364160229e+02,6.208742185726118246e-02
2.959789541151902199e+02,5.931129143974928769e-02
2.967771908906830731e+02,6.756603957343033928e-02
2.975753558583816698e+02,6.846530335215414431e-02
2.983734490137729267e+02,7.697874334496038196e-02
2.991714703523437606e+02,7.630948598697295804e-02
2.999694198695810883e+02,7.614439052457358525e-02
3.007672975609717696e+02,8.441914525232178945e-02
3.015651034220029487e+02,9.124392543563644709e-02
3.023628374481613719e+02,9.693456953640043616e-02
3.031604996349340126e+02,9.874904972176613838e-02
3.039580899778078447e+02,1.057354311564790289e-01
3.047556084722697278e+02,1.117786658988256382e-01
3.055530551138066357e+02,1.171864666980165087e-01
3.063504298979054852e+02,1.209074233273239041e-01
3.071477328200533066e+02,1.311531983440638871e-01
3.079449638757367893e+02,1.350733426380169022e-01
3.087421230604431912e+02,1.428255232379813666e-01
3.095392103696592585e+02,1.522679701649633510e-01
3.103362257988718511e+02,1.560388643733536251e-01
3.111331693435679995e+02,1.662268031045841254e-01
3.119300409992346772e+02,1.746719654239804187e-01
3.127268407613587442e+02,1.811217533140156710e-01
3.135235686254271741e+02,1.872596654484523504e-01
3.143202245869268836e+02,1.955324267484674083e-01
3.151168086413447895e+02,1.993467534389027906e-01
3.159133207841677518e+02,2.062472224876853166e-01
3.167097610108829144e+02,2.109262054072940928e-01
3.175061293169770238e+02,2.178983038179730658e-01
3.183024256979371103e+02,2.232408515328142273e-01
3.190986501492500338e+02,2.275065230916949177e-01
3.198948026664027111e+02,2.300991748942864401e-01
3.206908832448821727e+02,2.351045927433979554e-01
3.214868918801753352e+02,2.352193796386486679e-01
3.222828285677690019e+02,2.374825040790072839e-01
3.230786933031503168e+02,2.416156764404218116e-01
3.238744860818059692e+02,2.426387073350355639e-01
3.246702068992230465e+02,2.421957892137564794e-01
3.254658557508884087e+02,2.417575726277680637e-01
3.262614326322891429e+02,2.418437632965443340e-01
3.270569375389120523e+02,2.447070281806948411e-01
3.278523704662439968e+02,2.423266435754496129e-01
3.286477314097720637e+02,2.432275497139123888e-01
3.294430203649830560e+02,2.419020613791875995e-01
3.302382373273640042e+02,2.436588428904151449e-01
3.310333822924017682e+02,2.386984360230470781e-01
3.318284552555833216e+02,2.390552277582080054e-01
3.326234562123955811e+02,2.370099536162551812e-01
3.334183851583254636e+02,2.334350275191084123e-01
3.342132420888599995e+02,2.301217872420821542e-01
3.350080269994859918e+02,2.272677287050700046e-01
3.358027398856904142e+02,2.238099463635637720e-01
3.365973807429602971e+02,2.183399331607028537e-01
3.373919495667823867e+02,2.133130044614778009e-01
3.381864463526437703e+02,2.082546356635837370e-01
3.389808710960313078e+02,2.031010169829895184e-01
3.397752237924318592e+02,1.985686319894892915e-01
3.405695044373325686e+02,1.952193194284337074e-01
3.413637130262201254e+02,1.898884745311912037e-01
3.421578495545816736e+02,1.854085979553516395e-01
3.429519140179040164e+02,1.813640281013419453e-01
3.437459064116741274e+02,1.784663729951879163e-01
3.445398267313788665e+02,1.738203039927882221e-01
3.453336749725053210e+02,1.692450136845318753e-01
3.461274511305402939e+02,1.660480817141274656e-01
3.469211552009707589e+02,1.640878652011083239e-01
3.477147871792836895e+02,1.617345913158969306e-01
3.485083470609658889e+02,1.584495891212351071e-01
3.493018348415043874e+02,1.557957332990932697e-01
3.500952505163861019e+02,1.538346252847112849e-01
3.508885940810980060e+02,1.536584567969972726e-01
3.516818655311269026e+02,1.503109730127912269e-01
3.524750648619599929e+02,1.499110214405616759e-01
3.532681920690838524e+02,1.507086878219154047e-01
3.540612471479857390e+02,1.520568929653915990e-01
3.548542300941522853e+02,1.514338742848427288e-01
3.556471409030706354e+02,1.521540114108017316e-01
3.564399795702276492e+02,1.527532599105699274e-01
3.572327460911102435e+02,1.526247831657835119e-01
3.580254404612053918e+02,1.544908470670779688e-01
3.588180626760000109e+02,1.540619567550516877e-01
3.596106127309809608e+02,1.555892070469400701e-01
3.604030906216353856e+02,1.575998959449640135e-01
3.611954963434500314e+02,1.580240725829766268e-01
3.619878298919118151e+02,1.591908462682379843e-01
3.627800912625078240e+02,1.598368675621405777e-01
3.635722804507248043e+02,1.601486422150783795e-01
