# {'start_index': 50, 'dark_data_file': 'dark_2015-06-27.csv', 'end_index': 998, 'integration_time_us': 10000}
2.310837162806080016e+02,5.240989626443206401e-02
2.318877544995400797e+02,5.157380578935576165e-02
2.326917212762363363e+02,5.371625174541687364e-02
2.334956166061837735e+02,5.243855975639932776e-02
2.342994404848692795e+02,5.018591959587474782e-02
2.351031929077797713e+02,5.299958153159539664e-02
2.359068738704021939e+02,5.733783417105527136e-02
2.367104833682235210e+02,5.498517317666659632e-02
2.375140213967306408e+02,5.510989481407516100e-02
2.383174879514104987e+02,5.130215754217494484e-02
2.391208830277500113e+02,5.109891444836084373e-02
2.399242066212361237e+02,5.394652835509165800e-02
2.407274587273557813e+02,5.819933188330697615e-02
2.415306393415959008e+02,5.949054495718367891e-02
2.423337484594434272e+02,5.448920865142411335e-02
2.431367860763852491e+02,6.111800010131320654e-02
2.439397521879083683e+02,5.527150367691267829e-02
2.447426467894996449e+02,6.392805487168957967e-02
2.455454698766460524e+02,6.012172554628645443e-02
2.463482214448345360e+02,6.307006505322376722e-02
2.471509014895520124e+02,5.863745374436616503e-02
2.479535100062853985e+02,6.384393421775025335e-02
2.487560469905216110e+02,6.177313435398869984e-02
2.495585124377476518e+02,6.304915177498629508e-02
2.503609063434503810e+02,6.663367665735692169e-02
2.511632287031167721e+02,6.400573223797015321e-02
2.519654795122337134e+02,6.262997971481862325e-02
2.527676587662881786e+02,6.392772705819473045e-02
2.535697664607671129e+02,6.741828515179444647e-02
2.543718025911574045e+02,6.518987786322495703e-02
2.551737671529460272e+02,6.494855990725928452e-02
2.559756601416198691e+02,6.534959882179383617e-02
2.567774815526658472e+02,6.937563152361413132e-02
2.575792313815709917e+02,6.519784371914351395e-02
2.583809096238221059e+02,7.185982573926029404e-02
2.591825162749062770e+02,6.722456033525495145e-02
2.599840513303103080e+02,6.950885056540630214e-02
2.607855147855211158e+02,6.553474901923088403e-02
2.615869066360257875e+02,7.412710693417261243e-02
2.623882268773110695e+02,7.415937612791888289e-02
2.631894755048640491e+02,7.548589669428060200e-02
2.639906525141715292e+02,7.385727926459123571e-02
2.647917579007204836e+02,7.503713951346326072e-02
2.655927916599978857e+02,7.518284738020321323e-02
2.663937537874906525e+02,7.589604035309556462e-02
2.671946442786857006e+02,8.051819226567827337e-02
2.679954631290700036e+02,7.693337142995210209e-02
2.687962103341304783e+02,7.875463060870203924e-02
2.695968858893539846e+02,8.191119656105676217e-02
2.703974897902274961e+02,7.913603294239293651e-02
2.711980220322380433e+02,8.760393658130548322e-02
2.719984826108723723e+02,8.700902949212073467e-02
2.727988715216175706e+02,8.756998675391393372e-02
2.735991887599604979e+02,9.199937807723633509e-02
2.743994343213880143e+02,8.775215366870792177e-02
2.751996082013872638e+02,8.892782810292697293e-02
2.759997103954450495e+02,9.292323220190966404e-02
2.767997408990482313e+02,9.342745272353478181e-02
2.775996997076838397e+02,9.017663034908801611e-02
2.783995868168387915e+02,9.929928949353150625e-02
2.791994022220000033e+02,9.249872706759762475e-02
2.799991459186544489e+02,9.546053681555277670e-02
2.807988179022890449e+02,9.722702914907763172e-02
2.815984181683906513e+02,9.761218693935948265e-02
2.823979467124461848e+02,1.051905593588857296e-01
2.831974035299427896e+02,1.080537581217232979e-01
2.839967886163670983e+02,1.053108236322333607e-01
2.847961019672063685e+02,1.088915484518640925e-01
2.855953435779472898e+02,1.059154992948699026e-01
2.863945134440768356e+02,1.093646683404246728e-01
2.871936115610819797e+02,1.154709182380491278e-01
2.879926379244497525e+02,1.166624865700305186e-01
2.887915925296668433e+02,1.201677637861113951e-01
2.895904753722203395e+02,1.249387366082999468e-01
2.903892864475972146e+02,1.265533361403324841e-01
2.911880257512842718e+02,1.295317880404627253e-01
2.919866932787684846e+02,1.319547496826466992e-01
2.927852890255368834e+02,1.368978536985685224e-01
2.935838129870763282e+02,1.397443663792598822e-01
2.943822651588737358e+02,1.398790864012350588e-01
2.951806455364160229e+02,1.494038436461180841e-01
2.959789541151902199e+02,1.528944318414240389e-01
2.967771908906830731e+02,1.556511025456520370e-01
2.975753558583816698e+02,1.631018866566874559e-01
2.983734490137729267e+02,1.704301662918543958e-01
2.991714703523437606e+02,1.691079503173697207e-01
2.999694198695810883e+02,1.762820918244094315e-01
3.007672975609717696e+02,1.850394326185048066e-01
3.015651034220029487e+02,1.857591724410325718e-01
3.023628374481613719e+02,1.956652702998036564e-01
3.031604996349340126e+02,2.022408523108251421e-01
3.039580899778078447e+02,2.114576569775572235e-01
3.047556084722697278e+02,2.162980781605280400e-01
3.055530551138066357e+02,2.255681353578922466e-01
3.063504298979054852e+02,2.335023135994849508e-01
3.071477328200533066e+02,2.419358337859932317e-01
3.079449638757367893e+02,2.481990658328372956e-01
3.087421230604431912e+02,2.571579822769350376e-01
3.095392103696592585e+02,2.652868871117202154e-01
3.103362257988718511e+02,2.723524049536671932e-01
3.111331693435679995e+02,2.812336819844962199e-01
3.119300409992346772e+02,2.894866056344084226e-01
3.127268407613587442e+02,3.017697601385833095e-01
3.135235686254271741e+02,3.098066690970271431e-01
3.143202245869268836e+02,3.178998483178863688e-01
3.151168086413447895e+02,3.249918179424416964e-01
3.159133207841677518e+02,3.338372472440370164e-01
3.167097610108829144e+02,3.421329193476860819e-01
3.175061293169770238e+02,3.475343384842148331e-01
3.183024256979371103e+02,3.529215582879468571e-01
3.190986501492500338e+02,3.621199519276124268e-01
3.198948026664027111e+02,3.658530916647396158e-01
3.206908832448821727e+02,3.703022213979194621e-01
3.214868918801753352e+02,3.747511565319421867e-01
3.222828285677690019e+02,3.800114449953009288e-01
3.230786933031503168e+02,3.902165970564850372e-01
3.238744860818059692e+02,3.941987097311469013e-01
3.246702068992230465e+02,4.004363758366951132e-01
3.254658557508884087e+02,4.040079942280586645e-01
3.262614326322891429e+02,4.103801417468534440e-01
3.270569375389120523e+02,4.144962617718680464e-01
3.278523704662439968e+02,4.169028952998050097e-01
3.286477314097720637e+02,4.238624666239973471e-01
3.294430203649830560e+02,4.302166343268352122e-01
3.302382373273640042e+02,4.343852225381402699e-01
3.310333822924017682e+02,4.394440026742612582e-01
3.318284552555833216e+02,4.480766608297072628e-01
