# {'end_index': 998, 'integration_time_us': 8000, 'dark_data_file': 'dark_2016-07-27.csv', 'start_index': 50}
2.727988715216175706e+02,1.324298051591262090e-03,1.564448784716201635e+00
2.735991887599604979e+02,1.380651160169605544e-03,2.264398374844850181e+00
2.743994343213880143e+02,1.422915991603395172e-03,2.141844999060389387e+00
2.751996082013872638e+02,1.310209774446665547e-03,2.201703885630399871e+00
2.759997103954450495e+02,1.427612083984898875e-03,2.393219588754863736e+00
2.767997408990482313e+02,1.427612083984898875e-03,1.971674415313035444e+00
2.775996997076838397e+02,1.493357377326335169e-03,3.021175268004158809e+00
2.783995868168387915e+02,1.498053469707881589e-03,2.312466215969435357e+00
2.791994022220000033e+02,1.620151871627618402e-03,2.615339366124403764e+00
2.799991459186544489e+02,1.545014393523174703e-03,1.345362404707371118e+00
2.807988179022890449e+02,1.596671409719971737e-03,2.812472222085046880e+00
2.815984181683906513e+02,1.587279224956921614e-03,1.802082129094009888e+00
2.823979467124461848e+02,1.662416703061408031e-03,2.803569153775237410e+00
2.831974035299427896e+02,1.671808887824458153e-03,2.188606862823928800e+00
2.839967886163670983e+02,1.699985442113608521e-03,2.779838124783527764e+00
2.847961019672063685e+02,1.770426827836548518e-03,2.727636339397171650e+00
2.855953435779472898e+02,1.812691659270337929e-03,2.418160457868749447e+00
2.863945134440768356e+02,1.864348675467134963e-03,3.229163978493504672e+00
2.871936115610819797e+02,1.883133044993235208e-03,2.267156809750926705e+00
2.879926379244497525e+02,1.962966615479267828e-03,3.324154027718932536e+00
2.887915925296668433e+02,1.948878338334671502e-03,2.363789330714562542e+00
2.895904753722203395e+02,2.005231446913014956e-03,2.736786436680801682e+00
2.903892864475972146e+02,2.085065017399005075e-03,2.299999999999999822e+00
2.911880257512842718e+02,2.085065017399005075e-03,3.207413287993925000e+00
2.919866932787684846e+02,2.230643881226431272e-03,3.215587038162705635e+00
2.927852890255368834e+02,2.225947788844884635e-03,3.083828789021854977e+00
2.935838129870763282e+02,2.310477451712421391e-03,3.104834939252004933e+00
2.943822651588737358e+02,2.254124343134077720e-03,3.021175268004158809e+00
2.951806455364160229e+02,2.409095391724511322e-03,3.465544690232691405e+00
2.959789541151902199e+02,2.427879761250654501e-03,2.635811070619440422e+00
2.967771908906830731e+02,2.582850809841131037e-03,3.150793550837630352e+00
2.975753558583816698e+02,2.643900010801020477e-03,3.080584360149872580e+00
2.983734490137729267e+02,2.606331271748777486e-03,3.639711527030679239e+00
2.991714703523437606e+02,2.765998412720757724e-03,3.789459064299283142e+00
2.999694198695810883e+02,2.798871059391497013e-03,3.963584236521282556e+00
3.007672975609717696e+02,2.883400722258990835e-03,3.057368149242089661e+00
3.015651034220029487e+02,2.803567151773000716e-03,3.761316258971053372e+00
3.023628374481613719e+02,2.967930385126527158e-03,3.617664992781946420e+00
3.031604996349340126e+02,3.085332694664760268e-03,4.526588119102510355e+00
3.039580899778078447e+02,3.118205341335499991e-03,4.398579316097414704e+00
3.047556084722697278e+02,3.310745128978177017e-03,4.548626166217664135e+00
3.055530551138066357e+02,3.259088112781337050e-03,4.684015371452147747e+00
3.063504298979054852e+02,3.446931808042552874e-03,3.707762128292482195e+00
3.071477328200533066e+02,3.470412269950199757e-03,5.018964036531841977e+00
3.079449638757367893e+02,3.597206764251440272e-03,4.138538389335056245e+00
3.087421230604431912e+02,3.597206764251440272e-03,5.140768425050869617e+00
3.095392103696592585e+02,3.752177812841916808e-03,4.873140671066247265e+00
3.103362257988718511e+02,3.897756676669343005e-03,5.038600996308399971e+00
3.111331693435679995e+02,3.977590247155375625e-03,4.960846701924984892e+00
3.119300409992346772e+02,4.123169110982758886e-03,4.901785389018984418e+00
3.127268407613587442e+02,4.198306589087203236e-03,5.256186830773807550e+00
3.135235686254271741e+02,4.395542469111426466e-03,5.314837720946896660e+00
3.143202245869268836e+02,4.372062007203822084e-03,6.122703651165879890e+00
3.151168086413447895e+02,4.508248686268155440e-03,5.257375771237965623e+00
3.159133207841677518e+02,4.620954903424842782e-03,5.646901805415072140e+00
3.167097610108829144e+02,4.827582968212158418e-03,6.451937693437530541e+00
3.175061293169770238e+02,4.912112631079695174e-03,5.048514633038117871e+00
3.183024256979371103e+02,5.114044603485422107e-03,6.362978862136821512e+00
3.190986501492500338e+02,5.250231282549797963e-03,6.165225056719341623e+00
3.198948026664027111e+02,5.391114053995678390e-03,6.896375859826667565e+00
3.206908832448821727e+02,5.546085102586154059e-03,6.515174594744181924e+00
3.214868918801753352e+02,5.748017074991880991e-03,6.464325177464388616e+00
3.222828285677690019e+02,5.827850645477914045e-03,6.089950738717021750e+00
3.230786933031503168e+02,6.062655264554380266e-03,7.460562981437795393e+00
3.238744860818059692e+02,6.264587236960107199e-03,6.734240862933252636e+00
3.246702068992230465e+02,6.419558285550583734e-03,8.539759949787816495e+00
3.254658557508884087e+02,6.860990969414366460e-03,7.879562170577753655e+00
3.262614326322891429e+02,6.945520632281903216e-03,7.622991538759571029e+00
3.270569375389120523e+02,7.142756512306083078e-03,8.211424967689834986e+00
3.278523704662439968e+02,7.476179071394683032e-03,7.898575820994567565e+00
3.286477314097720637e+02,7.682807136181998668e-03,7.965393901120019216e+00
3.294430203649830560e+02,7.964572679073758654e-03,9.858498871532116681e+00
3.302382373273640042e+02,8.288603053399266202e-03,1.008203848435424277e+01
3.310333822924017682e+02,8.509319395331135447e-03,9.624318157667067553e+00
3.318284552555833216e+02,8.786388845841349229e-03,1.112867916690925085e+01
3.326234562123955811e+02,9.063458296351604646e-03,1.069988317693235302e+01
3.334183851583254636e+02,9.401576947821749936e-03,1.032036821048551545e+01
3.342132420888599995e+02,9.758479968817953404e-03,1.018871925219259289e+01
3.350080269994859918e+02,1.013886345172180375e-02,1.067930241167465155e+01
3.358027398856904142e+02,1.064604142892697919e-02,1.320179911981696463e+01
3.365973807429602971e+02,1.103112100421237661e-02,1.279794905443837116e+01
3.373919495667823867e+02,1.149133805760225828e-02,1.306091497560565351e+01
3.381864463526437703e+02,1.207834960529342513e-02,1.313240267430145458e+01
3.389808710960313078e+02,1.257613539773550816e-02,1.517061303968959507e+01
3.397752237924318592e+02,1.310209774446682678e-02,1.399499910682383685e+01
3.405695044373325686e+02,1.366093273786879968e-02,1.446927779814873816e+01
3.413637130262201254e+02,1.434656222557209940e-02,1.471691204023452748e+01
3.421578495545816736e+02,1.504627999041999523e-02,1.607568038995550808e+01
3.429519140179040164e+02,1.574130166288630062e-02,1.721416567830111077e+01
3.437459064116741274e+02,1.655842173727243086e-02,1.797352219238065629e+01
3.445398267313788665e+02,1.732858088784322223e-02,1.839259361808442605e+01
3.453336749725053210e+02,1.839928995083191937e-02,2.039607805437113797e+01
3.461274511305402939e+02,1.926806704141484361e-02,2.095972328061608891e+01
3.469211552009707589e+02,2.032468782725894291e-02,2.278903244984306298e+01
3.477147871792836895e+02,2.142826953691829434e-02,2.425587557685766171e+01
3.485083470609658889e+02,2.262107700182676776e-02,2.739429685171714723e+01
3.493018348415043874e+02,2.402520862390402148e-02,2.760158509941050653e+01
3.500952505163861019e+02,2.556552692504564933e-02,2.848438168540788240e+01
3.508885940810980060e+02,2.720915925858091375e-02,3.026962173533062028e+01
3.516818655311269026e+02,2.899837045594360480e-02,3.169999999999999929e+01
3.524750648619599929e+02,3.108343547334261117e-02,3.392712778883588243e+01
3.532681920690838524e+02,3.332816763171363855e-02,3.821989010973213396e+01
3.540612471479857390e+02,3.584057705583187231e-02,4.020211437225659523e+01
3.548542300941522853e+02,3.888364491906284165e-02,4.238381176817394191e+01
3.556471409030706354e+02,4.216151740137032145e-02,4.558648374244277335e+01
3.564399795702276492e+02,4.610153890947341071e-02,5.111937010566542483e+01
3.572327460911102435e+02,5.052056184049252829e-02,5.304835058698809291e+01
3.580254404612053918e+02,5.545615493347982872e-02,6.071400168000788256e+01
3.588180626760000109e+02,6.148124145898196252e-02,6.506172069658164503e+01
3.596106127309809608e+02,6.833753633601483135e-02,7.062611061073658902e+01
3.604030906216353856e+02,7.655100191130956300e-02,7.790717232707140738e+01
3.611954963434500314e+02,8.630008969536447083e-02,8.944432625941122694e+01
3.619878298919118151e+02,9.720911229765710759e-02,1.013017275272243296e+02
3.627800912625078240e+02,1.096537571087098234e-01,1.143479339559749093e+02
3.635722804507248043e+02,1.244699285724348570e-01,1.253075815743005990e+02
3.643643974520497864e+02,1.411645369887716273e-01,1.405145899897943025e+02
3.651564422619696870e+02,1.610571843169298911e-01,1.599701456522435024e+02
3.659484148759714230e+02,1.832462208196559139e-01,1.790587613047739239e+02
3.667403152895419680e+02,2.074827536007288475e-01,2.038628153930971223e+02
3.675321434981682955e+02,2.352131791136595207e-01,2.306832189388729546e+02
3.683238994973372087e+02,2.642350300315107203e-01,2.588961374760156673e+02
3.691155832825357379e+02,2.958397317592031395e-01,2.870741846631285057e+02
3.699071948492508000e+02,3.291021540975754278e-01,3.215928948220093844e+02
3.706987341929692548e+02,3.625571162235902700e-01,3.464773297057110426e+02
3.714902013091781896e+02,3.986935470994585340e-01,3.862908845675755742e+02
3.722815961933643507e+02,4.360133932554720593e-01,4.245591242689291107e+02
3.730729188410147117e+02,4.752069802717158731e-01,4.617486978866318736e+02
3.738641692476163598e+02,5.138558205717022043e-01,4.949442796921690046e+02
3.746553474086559845e+02,5.532748200222594726e-01,5.311609431236448700e+02
3.754464533196207299e+02,5.942764026053920512e-01,5.619482271526444492e+02
3.762374869759974558e+02,6.356020155628500090e-01,6.026780317881182327e+02
3.770284483732730223e+02,6.764157544507214403e-01,6.449272517113848835e+02
3.778193375069345166e+02,7.186477132378146226e-01,6.960600746343666287e+02
3.786101543724687417e+02,7.596352075438027596e-01,7.326309371027134603e+02
3.794008989653627282e+02,8.008668986536302548e-01,7.867578582384799120e+02
3.801915712811032790e+02,8.390508258078451798e-01,8.197985118308034771e+02
3.809821713151773679e+02,8.736140657359010575e-01,8.634940923364791843e+02
3.817726990630719683e+02,9.067121248409198975e-01,9.075293438782020985e+02
3.825631545202739972e+02,9.361801045350164330e-01,9.346221482502968456e+02
3.833535376822703711e+02,9.597920570293456688e-01,9.750479103613319012e+02
3.841438485445480637e+02,9.783651023982942174e-01,9.896766277426177112e+02
3.849340871025939919e+02,9.906876488074272125e-01,1.005381290854370491e+03
3.857242533518951291e+02,9.978820623359300201e-01,1.021003310474554723e+03
3.865143472879382784e+02,1.000000000000000000e+00,1.030801707410304971e+03
3.873043689062104136e+02,9.978726701511670960e-01,1.029787497496449532e+03
3.880943182021986217e+02,9.892318601691530988e-01,1.039068674342557415e+03
3.888841951713895924e+02,9.765477146466424729e-01,1.026858948444235011e+03
3.896739998092704127e+02,9.598906749693578710e-01,1.010958717010739292e+03
3.904637321113279995e+02,9.354193375692085866e-01,9.762677450371901386e+02
3.912533920730492696e+02,9.095203880850741829e-01,9.564294223830631836e+02
3.920429796899210828e+02,8.780236964821571677e-01,9.315200266231532851e+02
3.928324949574305265e+02,8.419952757310639191e-01,8.988907553201333940e+02
3.936219378710644037e+02,8.045533311731307702e-01,8.561299200471853510e+02
3.944113084263098017e+02,7.606730439601205873e-01,8.219840691886918194e+02
3.952006066186534099e+02,7.160507741508289614e-01,7.692673137473084353e+02
3.959898324435823724e+02,6.662487144447105658e-01,7.172625112188701451e+02
3.967789858965834355e+02,6.163527328909612635e-01,6.642442623011507976e+02
3.975680669731436865e+02,5.645970987541266695e-01,6.139299532519976310e+02
3.983570756687500420e+02,5.136679768764410570e-01,5.630155326454147371e+02
3.991460119788893053e+02,4.641242022513066834e-01,5.067761932056397995e+02
3.999348758990485635e+02,4.174309557017605865e-01,4.594073655265008824e+02
4.007236674247147334e+02,3.749923688498800201e-01,4.153974723081497018e+02
4.015123865513746182e+02,3.364233621203795987e-01,3.749948532980153004e+02
4.023010332745152482e+02,3.015924449265765528e-01,3.364542873853742435e+02
4.030896075896235402e+02,2.714247474676321215e-01,3.007451204924196304e+02
4.038781094921864110e+02,2.456713768473252901e-01,2.778909678273117265e+02
4.046665389776909478e+02,2.214207557891078593e-01,2.541019677216215484e+02
4.054548960416237833e+02,2.002460752407920763e-01,2.220302682068370643e+02
4.062431806794720046e+02,1.812738620194136452e-01,2.059967172068526224e+02
4.070313928867226423e+02,1.641566052887392380e-01,1.878086459671119712e+02
4.078195326588623857e+02,1.486548043373109029e-01,1.695719906116572986e+02
4.086075999913784358e+02,1.345148701765260801e-01,1.520665972526511212e+02
4.093955948797575388e+02,1.217414988987663427e-01,1.379892749455551098e+02
4.101835173194867252e+02,1.102313764716379013e-01,1.241914248247438337e+02
4.109713673060529686e+02,1.004212394866231539e-01,1.140218838644582320e+02
4.117591448349429584e+02,9.120750623406261026e-02,1.061500235515753445e+02
4.125468499016439523e+02,8.324293355498889324e-02,9.327652437778758099e+01
4.133344825016426398e+02,7.617061842840570918e-02,8.782725943578110162e+01
4.141220426304259945e+02,6.997177648478700163e-02,8.341366794476790858e+01
4.149095302834811037e+02,6.447265230601613439e-02,7.468525624244720973e+01
4.156969454562946567e+02,5.910032262154660265e-02,6.803205126997127650e+01
4.164842881443537976e+02,5.472356452196127513e-02,6.118333106328879722e+01
4.172715583431453297e+02,5.065674851955686425e-02,5.794229888432111863e+01
4.180587560481562264e+02,4.673081528859836936e-02,5.196970271225341520e+01
4.188458812548734613e+02,4.336371705104180574e-02,5.007441961720574852e+01
4.196329339587839513e+02,4.011871721540506697e-02,4.579563297957568579e+01
4.204199141553744994e+02,3.731515006363206322e-02,4.242758536612706877e+01
4.212068218401323065e+02,3.466655396044949350e-02,3.931284777270656861e+01
4.219936570085440621e+02,3.221519373729119645e-02,3.601721810467876139e+01
4.227804196560967398e+02,3.014421699703678792e-02,3.417524689011039385e+01
4.235671097782773131e+02,2.809672071868998117e-02,3.261820810528990222e+01
4.243537273705726989e+02,2.624646032036744361e-02,3.182467596064412518e+01
4.251402724284698706e+02,2.466857328017357104e-02,2.880121525213823475e+01
4.259267449474557452e+02,2.311416670188734881e-02,2.688545145613143816e+01
4.267131449230172393e+02,2.178517255791458107e-02,2.433613568338243738e+01
4.274994723506412697e+02,2.061584555491375453e-02,2.210039592405529874e+01
4.282857272258148100e+02,1.929154750332249049e-02,2.314000864304073701e+01
4.290719095440247770e+02,1.819735797842614994e-02,2.029993842355192868e+01
4.298580193007580306e+02,1.727222777926487943e-02,2.011069367277021414e+01
4.306440564915016012e+02,1.632361711819596550e-02,1.720835552863782425e+01
4.314300211117423487e+02,1.552058532095443137e-02,1.636238063363641615e+01
4.322159131569672468e+02,1.467998478466069935e-02,1.667415665033767169e+01
4.330017326226632690e+02,1.390043344932681384e-02,1.570795976567294261e+01
4.337874795043172185e+02,1.328524534734645476e-02,1.427585373979433925e+01
4.345731537974161824e+02,1.265127287583999414e-02,1.447204201210043450e+01
4.353587554974470208e+02,1.214879099101636578e-02,1.378441148544253458e+01
4.361442845998966504e+02,1.145846541093156236e-02,1.272585949946014594e+01
4.369297411002519880e+02,1.100294444992318266e-02,1.252437623197259242e+01
4.377151249940000639e+02,1.056151176605944417e-02,1.103675676999361954e+01
4.385004362766276813e+02,1.007781425076191388e-02,1.130884609498245830e+01
4.392856749436218138e+02,9.584724550701334556e-03,1.114663626391388007e+01
4.400708409904694349e+02,9.302959007809617070e-03,8.736561108353789962e+00
4.408559344126574615e+02,9.025889557299361654e-03,1.005683846941970216e+01
4.416409552056727534e+02,8.715947460118451950e-03,8.568984770671494999e+00
4.424259033650023412e+02,8.354348346740658043e-03,8.691806486571133306e+00
4.432107788861331414e+02,7.945788309547658843e-03,8.337265738837885465e+00
4.439955817645520710e+02,7.678111043800452465e-03,8.327064308626420441e+00
4.447803119957460467e+02,7.452698609487036149e-03,7.841396559287127310e+00
4.455649695752019852e+02,7.278943191370459802e-03,7.999374975584030878e+00
4.463495544984069170e+02,7.081707311346236572e-03,7.624959016283300528e+00
4.471340667608476451e+02,6.771765214165283500e-03,6.696267617113283777e+00
4.479185063580111432e+02,6.569833241759514067e-03,7.177046746399246224e+00
4.487028732853843849e+02,6.358509084590737229e-03,6.174746958378132256e+00
4.494871675384542300e+02,6.297459883630847355e-03,7.098415316111054807e+00
4.502713891127077090e+02,6.081439634080480945e-03,6.982836100038436911e+00
4.510555380036316819e+02,5.752713167373428062e-03,6.778642932032930446e+00
4.518396142067130654e+02,5.696360058795041890e-03,6.535288822997802782e+00
4.526236177174388899e+02,5.686967874031991985e-03,6.479969135728965490e+00
4.534075485312960723e+02,5.452163254955567397e-03,5.915023245939106111e+00
4.541914066437714155e+02,5.386417961614131319e-03,5.543239125276844703e+00
4.549751920503519500e+02,5.292496113983544657e-03,5.738248861804443379e+00
4.557589047465245358e+02,5.198574266352958863e-03,5.833309523760932258e+00
4.565425447277761464e+02,5.048299310144028530e-03,5.004747745890894883e+00
4.573261119895937554e+02,4.855759522501309003e-03,5.894913061275797617e+00
4.581096065274642797e+02,4.832279060593704621e-03,5.121279137090654743e+00
4.588930283368745791e+02,4.799406413922965332e-03,5.121279137090654743e+00
4.596763774133116840e+02,4.620954903424885282e-03,4.843552415324933413e+00
4.604596537522625113e+02,4.578690071991095220e-03,4.327528162819971769e+00
4.612428573492140913e+02,4.536425240557306025e-03,5.152426612771888514e+00
4.620259881996530567e+02,4.329797175770032890e-03,4.763139720814412392e+00
4.628090462990665515e+02,4.400238561492972669e-03,4.907901792008474651e+00
4.635920316429414356e+02,4.357973730059225975e-03,4.788266909853710729e+00
4.643749442267647396e+02,4.188914404324152463e-03,3.650684867254362143e+00
4.651577840460232665e+02,4.146649572890405769e-03,4.541750763747390174e+00
4.659405510962040466e+02,4.062119910022869013e-03,3.807886552931954327e+00
4.667232453727939401e+02,4.076208187167465989e-03,5.033885179461287329e+00
4.675058668712799772e+02,4.005766801444526209e-03,4.548626166217664135e+00
4.682884155871489611e+02,3.972894154773829421e-03,4.177319714841084775e+00
4.690708915158879790e+02,3.935325415721586430e-03,4.276388663346679664e+00
4.698532946529838910e+02,3.878972307143242759e-03,4.752630850381712513e+00
4.706356249939236136e+02,3.752177812841916808e-03,3.648287269390940057e+00
4.714178825341940069e+02,3.724001258552766223e-03,4.028337125911881422e+00
4.722000672692821013e+02,3.738089535697362766e-03,4.279018579066932837e+00
4.729821791946747567e+02,3.817923106183352885e-03,3.897435053981015862e+00
4.737642183058590035e+02,3.662952057592876350e-03,4.331281565541543088e+00
4.745461845983217017e+02,3.653559872829826444e-03,3.073678577860736727e+00
4.753280780675498249e+02,3.583118487106886230e-03,4.292726406376255355e+00
4.761098987090302899e+02,3.554941932817693578e-03,3.440930106817050582e+00
4.768916465182499564e+02,3.522069286146996790e-03,3.593048844644336715e+00
4.776733214906958551e+02,3.564334117580743484e-03,3.739986630992148342e+00
4.784549236218550732e+02,3.442235715661006671e-03,3.960744879438714783e+00
4.792364529072141863e+02,3.479804454713249662e-03,4.322904116447645606e+00
4.800179093422602250e+02,3.451627900424056577e-03,3.720215047547654752e+00
4.807992929224802765e+02,3.395274791845713340e-03,2.736786436680801682e+00
4.815806036433611439e+02,3.451627900424056577e-03,3.447825401611862350e+00
4.823618415003898576e+02,3.437539623279460034e-03,3.968311983702894175e+00
4.831430064890532776e+02,3.362402145174973617e-03,3.664355332115050157e+00
4.839240986048383206e+02,3.273176389925933592e-03,3.893584466786356391e+00
4.847051178432319603e+02,3.409363068990309883e-03,3.359687485466468004e+00
4.854860641997211133e+02,3.301352944215126678e-03,4.121589499210226215e+00
4.862669376697929238e+02,3.310745128978177017e-03,3.397057550292605921e+00
4.870477382489339107e+02,3.338921683267327169e-03,3.595483277669359268e+00
4.878284659326312180e+02,3.324833406122773127e-03,3.910242959203430679e+00
4.886091207163717627e+02,3.273176389925933592e-03,3.762977544445355704e+00
4.893897025956425182e+02,3.296656851833580475e-03,4.345975149491768441e+00
4.901702115659304582e+02,3.367098237556520254e-03,3.414674215792774969e+00
4.909506476227223288e+02,3.221519373729094058e-03,4.691481642295959986e+00
4.917310107615052175e+02,3.348313868030420009e-03,3.569313659514949943e+00
4.925113009777659840e+02,3.291960759452076772e-03,3.600000000000000533e+00
4.932915182669916021e+02,3.282568574688983932e-03,4.232020793899764932e+00
4.940716626246689884e+02,3.343617775648873372e-03,4.932291556670184818e+00
4.948517340462852303e+02,3.357706052793469915e-03,4.023369234857770316e+00
4.956317325273270171e+02,3.320137313741269424e-03,3.776241517699840955e+00
4.964116580632813225e+02,3.315441221359680720e-03,3.576310948449533456e+00
4.971915106496351200e+02,3.484500547094753365e-03,3.567562192870644466e+00
4.979712902818753264e+02,3.291960759452076772e-03,4.345975149491768441e+00
4.987509969554889722e+02,3.367098237556520254e-03,3.088689042296100418e+00
4.995306306659628603e+02,3.193342819439943473e-03,3.746998799039039429e+00
5.003101914087840214e+02,3.301352944215126678e-03,3.774917217635374911e+00
5.010896791794392584e+02,3.174558449913843228e-03,4.652956049652736681e+00
5.018690939734156586e+02,3.169862357532297024e-03,3.324154027718932536e+00
5.026484357862001957e+02,3.221519373729094058e-03,3.494281041931229570e+00
5.034277046132795590e+02,3.132293618480053599e-03,4.691481642295959986e+00
5.042069004501407790e+02,3.165166265150793322e-03,2.747271373563231034e+00
5.049860232922708860e+02,3.179254542295346930e-03,4.134005321718878356e+00
5.057650731351566833e+02,3.057156140375610117e-03,3.337663853655727486e+00
5.065440499742852012e+02,3.113509248953953354e-03,4.674398357008097804e+00
5.073229538051433565e+02,3.052460047994063914e-03,3.275286247032464182e+00
5.081017846232180091e+02,3.094724879427853109e-03,3.567562192870644466e+00
5.088805424239961326e+02,3.014891308941820489e-03,3.840247387864485162e+00
5.096592272029647575e+02,3.057156140375567616e-03,4.053085244600709736e+00
5.104378389556105731e+02,3.094724879427853109e-03,4.224630161327733724e+00
5.112163776774208941e+02,2.930361646074326667e-03,3.567562192870644466e+00
5.119948433638822394e+02,2.836439798443740438e-03,4.200892762258993329e+00
5.127732360104818099e+02,2.850528075588294047e-03,2.836811590500857072e+00
5.135515556127063519e+02,2.831743706062193802e-03,3.779880950506245618e+00
5.143298021660430095e+02,2.770694505102303928e-03,3.179622619116929449e+00
5.151079756659786426e+02,2.728429673668557234e-03,4.097255178775176532e+00
5.158860761079999975e+02,2.794174967009950810e-03,3.128498042192131567e+00
5.166641034875942751e+02,2.803567151773000716e-03,3.136877428271624524e+00
5.174420578002482216e+02,2.700253119379364148e-03,3.948100809249936116e+00
5.182199390414486970e+02,2.831743706062193802e-03,3.083828789021854977e+00
5.189977472066831297e+02,2.700253119379364148e-03,3.806244868633651190e+00
5.197754822914378110e+02,2.780086689865354267e-03,3.361547262794322144e+00
5.205531442912000557e+02,2.681468749853220968e-03,3.726929030716845226e+00
5.213307332014566100e+02,2.770694505102303928e-03,3.182373328193912609e+00
5.221082490176944475e+02,2.733125766050060936e-03,3.476708213238493883e+00
5.228856917354006555e+02,2.629811733656423935e-03,3.008321791298264714e+00
5.236630613500619802e+02,2.667380472708667360e-03,3.249615361854384599e+00
5.244403578571653952e+02,2.648596103182524180e-03,3.184336665618131779e+00
5.252175812521979879e+02,2.653292195564070817e-03,2.758622844826744913e+00
5.259947315306465043e+02,2.629811733656423935e-03,3.043024810940587965e+00
5.267718086879979182e+02,2.657988287945617020e-03,3.169779172119092880e+00
5.275488127197393169e+02,2.700253119379364148e-03,3.858432324144094760e+00
5.283257436213573328e+02,2.667380472708624425e-03,2.821347195933177066e+00
5.291026013883391670e+02,2.653292195564070817e-03,3.185514087239295744e+00
5.298793860161715656e+02,2.709645304142414054e-03,3.570364127088440753e+00
5.306560975003416161e+02,2.695557026997860445e-03,3.499642838919423404e+00
5.314327358363360645e+02,2.775390597483850565e-03,2.685144316419510790e+00
5.322093010196419982e+02,2.859920260351343953e-03,3.100000000000000533e+00
5.329857930457461634e+02,2.742517950813110842e-03,2.547547840571399380e+00
5.337622119101358749e+02,2.770694505102303928e-03,2.803569153775237854e+00
5.345385576082976513e+02,2.733125766050060936e-03,3.664355332115050157e+00
